schema,table,kind,ordinal,column,data_type,udt,nullable,column_default,maxlen,is_tenant_id
finance,purchase_book_runs,table,5,folio_poliza,integer,int4,NO,1,,
finance,purchase_book_runs,table,6,fecha_poliza,date,date,YES,,,
finance,purchase_book_runs,table,7,concepto,text,text,YES,,,
finance,purchase_book_runs,table,8,facturas,integer,int4,YES,,,
finance,purchase_book_runs,table,9,renglones,integer,int4,YES,,,
finance,purchase_book_runs,table,10,total_cargos,numeric,numeric,YES,,,
finance,purchase_book_runs,table,11,total_abonos,numeric,numeric,YES,,,
finance,purchase_book_runs,table,12,subtotal_exento,numeric,numeric,YES,,,
finance,purchase_book_runs,table,13,subtotal_gravado,numeric,numeric,YES,,,
finance,purchase_book_runs,table,14,total_iva,numeric,numeric,YES,,,
finance,purchase_book_runs,table,15,total_ieps,numeric,numeric,YES,,,
finance,purchase_book_runs,table,16,archivo_hash,text,text,YES,,,
finance,purchase_book_runs,table,17,archivo_nombre,text,text,YES,,,
finance,purchase_book_runs,table,18,impuestos_modo,text,text,NO,'global'::text,,
finance,purchase_book_runs,table,19,incluye_uuid,boolean,bool,NO,false,,
finance,purchase_book_runs,table,20,generado_at,timestamp with time zone,timestamptz,YES,,,
finance,purchase_book_runs,table,21,generado_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,22,entregado_at,timestamp with time zone,timestamptz,YES,,,
finance,purchase_book_runs,table,23,entregado_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,24,entregado_a,text,text,YES,,,
finance,purchase_book_runs,table,25,aplicado_at,timestamp with time zone,timestamptz,YES,,,
finance,purchase_book_runs,table,26,aplicado_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,27,notas,text,text,YES,,,
finance,purchase_book_runs,table,28,created_at,timestamp with time zone,timestamptz,NO,now(),,
finance,purchase_book_runs,table,29,created_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,30,updated_at,timestamp with time zone,timestamptz,NO,now(),,
finance,purchase_book_runs,table,31,updated_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,32,deleted_at,timestamp with time zone,timestamptz,YES,,,
finance,purchase_book_runs,table,33,deleted_by,uuid,uuid,YES,,,
finance,purchase_book_runs,table,34,tipo,text,text,NO,'libro'::text,,
finance,purchase_book_runs,table,35,archivo_contenido,text,text,YES,,,
finance,receipt_settings,table,1,tenant_id,uuid,uuid,NO,,,1
finance,receipt_settings,table,2,reception_start,date,date,NO,'2026-08-01'::date,,
finance,receipt_settings,table,3,match_tolerance,numeric,numeric,NO,1.00,,
finance,receipt_settings,table,4,sla_capture_days,integer,int4,NO,3,,
finance,receipt_settings,table,5,sla_review_days,integer,int4,NO,3,,
finance,receipt_settings,table,6,bulk_max_files,integer,int4,NO,50,,
finance,receipt_settings,table,7,updated_at,timestamp with time zone,timestamptz,NO,now(),,
finance,receipt_settings,table,8,updated_by,text,text,YES,,,
finance,recon_task_messages,table,1,id,uuid,uuid,NO,gen_random_uuid(),,
finance,recon_task_messages,table,2,tenant_id,uuid,uuid,NO,,,1
finance,recon_task_messages,table,3,task_id,uuid,uuid,NO,,,
finance,recon_task_messages,table,4,role,text,text,NO,,,
finance,recon_task_messages,table,5,kind,text,text,NO,'comment'::text,,
finance,recon_task_messages,table,6,username,text,text,YES,,,
finance,recon_task_messages,table,7,body,text,text,NO,,,
finance,recon_task_messages,table,8,meta,jsonb,jsonb,YES,,,
finance,recon_task_messages,table,9,created_at,timestamp with time zone,timestamptz,NO,now(),,
finance,recon_tasks,table,1,id,uuid,uuid,NO,gen_random_uuid(),,
finance,recon_tasks,table,2,tenant_id,uuid,uuid,NO,,,1
finance,recon_tasks,table,3,rule_key,text,text,NO,'banco_retiro_sin_kepler'::text,,
finance,recon_tasks,table,4,periodo,text,text,NO,,,
finance,recon_tasks,table,5,group_key,text,text,NO,,,
finance,recon_tasks,table,6,proveedor_label,text,text,NO,,,
finance,recon_tasks,table,7,finding_ids,jsonb,jsonb,NO,'[]'::jsonb,,
finance,recon_tasks,table,8,n_movimientos,integer,int4,NO,0,,
finance,recon_tasks,table,9,importe_total,numeric,numeric,NO,0,,
finance,recon_tasks,table,10,assigned_to,uuid,uuid,YES,,,
finance,recon_tasks,table,11,assigned_to_username,text,text,YES,,,
finance,recon_tasks,table,12,assigned_by,text,text,YES,,,
